order_no,Product,Quantity
8364,Whale,1
8365,Whale,4
8366,Bird,5
8367,Whale,3
8368,Bird,1
8369,Elephant,4
8370,Bird,3
8371,Whale,1
8372,Whale,1
8373,Bird,5
8374,Elephant,3
8375,Whale,5
8376,Whale,5
8377,Tux,1
8378,Whale,3
8379,Tux,2
8380,Whale,3
8381,Elephant,2
8382,Tux,3
8383,Tux,1
8384,Elephant,4
8385,Whale,2
8386,Elephant,5
8387,Bird,1
8388,Bird,2
8389,Elephant,2
8390,Elephant,2
8391,Tux,3
8392,Bird,1
8393,Bird,4
8394,Tux,1
8395,Elephant,4
8396,Tux,1
8397,Whale,5
8398,Elephant,4
8399,Elephant,5
8400,Bird,1
8401,Whale,2
8402,Tux,5
8403,Tux,2
8404,Tux,5
8405,Whale,5
8406,Bird,5
8407,Bird,2
8408,Whale,4
8409,Elephant,3
8410,Whale,2
8411,Elephant,2
8412,Elephant,2
8413,Elephant,5
8414,Elephant,5
8415,Tux,4
8416,Elephant,1
8417,Tux,1
8418,Elephant,2
8419,Elephant,2
8420,Whale,1
8421,Bird,2
8422,Whale,1
8423,Elephant,5
8424,Whale,5
8425,Bird,1
8426,Tux,5
8427,Elephant,2
8428,Elephant,5
8429,Elephant,1
8430,Whale,5
8431,Bird,3
8432,Elephant,3
8433,Bird,1
8434,Tux,1
8435,Bird,1
8436,Bird,4
8437,Bird,5
8438,Whale,4
8439,Tux,1
8440,Whale,4
8441,Whale,5
8442,Tux,5
8443,Tux,3
8444,Whale,4
8445,Elephant,2
8446,Whale,4
8447,Bird,5
8448,Tux,5
8449,Whale,1
8450,Bird,5
8451,Elephant,4
8452,Bird,4
8453,Tux,3
8454,Tux,3
8455,Elephant,4
8456,Tux,5
8457,Elephant,5
8458,Whale,5
8459,Tux,4
8460,Bird,1
8461,Bird,4
8462,Bird,5
8463,Bird,2
8464,Elephant,1
8465,Bird,5
8466,Elephant,4
8467,Whale,4
8468,Bird,5
8469,Tux,3
8470,Tux,4
8471,Whale,3
8472,Elephant,1
8473,Elephant,2
8474,Tux,5
8475,Elephant,1
8476,Whale,2
8477,Elephant,5
8478,Whale,1
8479,Elephant,5
8480,Whale,1
8481,Tux,2
8482,Bird,2
8483,Elephant,3
8484,Bird,1
8485,Whale,3
8486,Whale,1
8487,Elephant,4
8488,Bird,3
8489,Bird,5
8490,Whale,3
8491,Tux,2
8492,Bird,4
8493,Whale,4
8494,Whale,5
8495,Tux,2
8496,Bird,1
8497,Bird,4
8498,Tux,1
8499,Bird,3
8500,Whale,1
8501,Whale,5
8502,Elephant,5
8503,Bird,1
8504,Bird,4
8505,Whale,2
8506,Tux,4
8507,Whale,4
8508,Tux,2
8509,Elephant,4
8510,Whale,1
8511,Tux,4
8512,Whale,1
8513,Bird,4
8514,Bird,4
8515,Whale,5
8516,Whale,1
8517,Whale,2
8518,Whale,2
8519,Elephant,1
8520,Whale,1
8521,Bird,5
8522,Tux,3
8523,Whale,4
8524,Tux,1
8525,Elephant,5
8526,Whale,1
8527,Whale,4
8528,Tux,5
8529,Whale,2
8530,Whale,5
8531,Bird,2
8532,Tux,2
8533,Bird,2
8534,Tux,1
8535,Bird,2
8536,Whale,3
8537,Whale,1
8538,Elephant,3
8539,Whale,4
8540,Tux,3
8541,Bird,3
8542,Bird,3
8543,Elephant,4
8544,Bird,4
8545,Tux,5
8546,Elephant,1
8547,Elephant,5
8548,Tux,3
8549,Whale,5
8550,Whale,1
8551,Whale,3
8552,Elephant,1
8553,Tux,3
8554,Bird,5
8555,Elephant,3
8556,Elephant,5
8557,Tux,5
8558,Bird,5
8559,Whale,2
8560,Whale,3
8561,Elephant,1
8562,Bird,3
8563,Tux,3
8564,Tux,3
8565,Bird,4
8566,Whale,4
8567,Bird,4
8568,Bird,4
8569,Elephant,3
8570,Bird,3
8571,Tux,1
8572,Elephant,4
8573,Elephant,1
8574,Bird,1
8575,Whale,2
8576,Whale,2
8577,Elephant,3
8578,Tux,1
8579,Tux,1
8580,Elephant,5
8581,Tux,5
8582,Tux,4
8583,Whale,2
8584,Whale,3
8585,Tux,3
8586,Tux,4
8587,Whale,5
8588,Elephant,4
8589,Tux,1
8590,Tux,4
8591,Elephant,1
8592,Elephant,1
8593,Elephant,5
8594,Bird,5
8595,Whale,3
8596,Bird,2
8597,Whale,5
8598,Elephant,5
8599,Bird,1
8600,Bird,3
8601,Tux,2
8602,Whale,2
8603,Elephant,3
8604,Whale,1
8605,Elephant,3
8606,Tux,5
8607,Elephant,4
8608,Elephant,4
8609,Whale,5
8610,Bird,1
8611,Tux,1
8612,Tux,1
8613,Whale,5
8614,Tux,2
8615,Whale,1
8616,Tux,2
8617,Whale,2
8618,Tux,2
8619,Whale,5
8620,Bird,1
8621,Elephant,2
8622,Tux,2
8623,Elephant,3
8624,Bird,3
8625,Whale,5
8626,Elephant,3
8627,Bird,3
8628,Bird,5
8629,Bird,5
8630,Whale,4
8631,Whale,2
8632,Bird,4
8633,Bird,3
8634,Bird,3
8635,Tux,5
8636,Elephant,1
8637,Elephant,5
8638,Elephant,1
8639,Elephant,1
8640,Bird,2
8641,Whale,5
8642,Elephant,1
8643,Whale,2
8644,Whale,4
8645,Whale,2
8646,Bird,3
8647,Bird,3
8648,Whale,4
8649,Whale,2
8650,Elephant,5
8651,Tux,2
8652,Whale,3
8653,Tux,1
8654,Elephant,4
8655,Elephant,2
8656,Whale,4
8657,Whale,2
8658,Tux,4
8659,Whale,1
8660,Tux,1
8661,Whale,4
8662,Bird,1
8663,Elephant,3
8664,Elephant,5
8665,Whale,3
8666,Whale,4
8667,Whale,2
8668,Tux,4
8669,Whale,1
8670,Whale,1
8671,Tux,5
8672,Elephant,3
8673,Bird,1
8674,Tux,1
8675,Whale,4
8676,Tux,3
8677,Whale,1
8678,Tux,3
8679,Bird,3
8680,Elephant,1
8681,Bird,1
8682,Tux,3
8683,Tux,4
8684,Bird,5
8685,Elephant,4
8686,Whale,5
8687,Bird,2
8688,Elephant,4
8689,Whale,1
8690,Tux,2
8691,Tux,3
8692,Tux,4
8693,Elephant,2
8694,Elephant,4
8695,Whale,5
8696,Tux,4
8697,Whale,2
8698,Whale,5
8699,Elephant,1
8700,Whale,1
8701,Whale,4
8702,Tux,5
8703,Tux,3
8704,Elephant,3
8705,Tux,2
8706,Bird,4
8707,Tux,5
8708,Tux,4
8709,Elephant,5
8710,Whale,3
8711,Elephant,1
8712,Whale,5
8713,Bird,5
8714,Whale,4
8715,Tux,4
8716,Tux,5
8717,Whale,5
8718,Tux,2
8719,Whale,5
8720,Bird,2
8721,Whale,5
8722,Bird,4
8723,Tux,5
8724,Tux,1
8725,Bird,1
8726,Tux,1
8727,Bird,1
8728,Bird,2
8729,Tux,5
8730,Tux,2
8731,Whale,3
8732,Bird,4
8733,Bird,3
8734,Elephant,2
8735,Whale,4
8736,Bird,1
8737,Bird,2
8738,Tux,1
8739,Whale,4
8740,Tux,1
8741,Whale,4
8742,Tux,3
8743,Whale,5
8744,Tux,5
8745,Whale,1
8746,Bird,3
8747,Whale,1
8748,Elephant,4
8749,Elephant,1
8750,Tux,5
8751,Bird,5
8752,Tux,4
8753,Bird,2
8754,Bird,1
8755,Tux,4
8756,Elephant,2
8757,Elephant,3
8758,Elephant,4
8759,Elephant,2
8760,Whale,2
8761,Elephant,5
8762,Whale,1
8763,Tux,1
8764,Whale,5
8765,Tux,5
8766,Whale,5
8767,Elephant,3
8768,Bird,5
8769,Whale,1
8770,Whale,5
8771,Whale,2
8772,Bird,1
8773,Whale,5
8774,Whale,4
8775,Tux,3
8776,Whale,4
8777,Elephant,2
8778,Tux,4
8779,Bird,4
8780,Elephant,1
8781,Elephant,1
8782,Bird,3
8783,Elephant,5
8784,Tux,1
8785,Bird,5
8786,Bird,4
8787,Elephant,2
8788,Tux,1
8789,Bird,1
8790,Elephant,5
8791,Whale,4
8792,Tux,4
8793,Whale,3
8794,Whale,5
8795,Tux,5
8796,Elephant,4
8797,Whale,1
8798,Elephant,3
8799,Whale,4
8800,Whale,3
8801,Whale,4
8802,Whale,5
8803,Elephant,3
8804,Bird,5
8805,Tux,5
8806,Bird,4
8807,Elephant,4
8808,Whale,4
8809,Elephant,5
8810,Tux,2
8811,Tux,5
8812,Whale,5
8813,Tux,1
8814,Tux,5
8815,Elephant,1
8816,Bird,1
8817,Tux,4
8818,Tux,2
8819,Whale,5
8820,Tux,1
8821,Whale,5
8822,Tux,5
8823,Whale,1
8824,Tux,4
8825,Whale,5
8826,Elephant,1
8827,Bird,5
8828,Whale,1
8829,Whale,5
8830,Bird,2
8831,Whale,3
8832,Elephant,3
8833,Whale,5
8834,Whale,4
8835,Elephant,1
8836,Whale,1
8837,Bird,1
8838,Bird,3
8839,Bird,3
8840,Tux,2
8841,Bird,1
8842,Bird,3
8843,Tux,2
8844,Whale,5
8845,Bird,3
8846,Tux,1
8847,Elephant,2
8848,Bird,1
8849,Whale,3
8850,Bird,5
8851,Tux,5
8852,Elephant,1
8853,Elephant,1
8854,Tux,1
8855,Whale,3
8856,Bird,5
8857,Bird,2
8858,Elephant,1
8859,Elephant,2
8860,Elephant,5
8861,Tux,4
8862,Elephant,1
8863,Tux,2
8864,Bird,3
8865,Whale,5
8866,Bird,2
8867,Tux,3
8868,Bird,5
8869,Tux,1
8870,Tux,3
8871,Whale,5
8872,Tux,5
8873,Tux,4
8874,Bird,2
8875,Bird,4
8876,Bird,3
8877,Bird,4
8878,Elephant,5
8879,Elephant,1
8880,Whale,1
8881,Bird,1
8882,Tux,3
8883,Elephant,1
8884,Tux,4
8885,Whale,2
8886,Whale,4
8887,Bird,4
8888,Whale,4
8889,Tux,3
8890,Bird,1
8891,Whale,1
8892,Bird,4
8893,Bird,5
8894,Bird,5
8895,Tux,5
8896,Tux,1
8897,Whale,4
8898,Tux,2
8899,Whale,2
8900,Bird,5
8901,Elephant,5
8902,Whale,5
8903,Bird,4
8904,Tux,3
8905,Tux,2
8906,Tux,2
8907,Bird,4
8908,Elephant,3
8909,Tux,2
8910,Whale,5
8911,Whale,3
8912,Elephant,2
8913,Bird,4
8914,Whale,4
8915,Elephant,2
8916,Bird,4
8917,Bird,4
8918,Tux,1
8919,Tux,3
8920,Elephant,4
8921,Tux,5
8922,Whale,3
8923,Tux,3
8924,Elephant,5
8925,Bird,2
8926,Tux,2
8927,Elephant,3
8928,Whale,5
8929,Whale,3
8930,Tux,3
8931,Elephant,5
8932,Elephant,1
8933,Elephant,4
8934,Elephant,5
8935,Bird,3
8936,Elephant,5
8937,Elephant,3
8938,Tux,1
8939,Bird,3
8940,Tux,2
8941,Elephant,3
8942,Bird,1
8943,Whale,4
8944,Elephant,4
8945,Elephant,1
8946,Tux,2
8947,Bird,2
8948,Bird,2
8949,Whale,5
8950,Elephant,3
8951,Elephant,4
8952,Elephant,4
8953,Tux,3
8954,Elephant,3
8955,Whale,3
8956,Bird,5
8957,Bird,1
8958,Whale,3
8959,Bird,2
8960,Elephant,3
8961,Bird,2
8962,Bird,4
8963,Bird,1
8964,Tux,1
8965,Whale,1
8966,Bird,4
8967,Bird,3
8968,Elephant,2
8969,Elephant,5
8970,Whale,5
8971,Bird,5
8972,Tux,4
8973,Whale,1
8974,Bird,1
8975,Bird,3
8976,Tux,5
8977,Tux,4
8978,Whale,4
8979,Bird,4
8980,Whale,5
8981,Tux,2
8982,Elephant,3
8983,Elephant,2
8984,Bird,2
8985,Elephant,4
8986,Bird,1
8987,Whale,1
8988,Whale,4
8989,Elephant,5
8990,Tux,5
8991,Bird,4
8992,Elephant,1
8993,Bird,4
8994,Whale,4
8995,Elephant,5
8996,Elephant,4
8997,Whale,1
8998,Whale,2
8999,Whale,5
9000,Whale,5
9001,Elephant,2
9002,Whale,2
9003,Elephant,2
9004,Bird,2
9005,Whale,3
9006,Whale,3
9007,Whale,4
9008,Bird,2
9009,Tux,2
9010,Whale,4
9011,Elephant,4
9012,Bird,4
9013,Whale,4
9014,Bird,5
9015,Whale,4
9016,Elephant,2
9017,Elephant,2
9018,Bird,1
9019,Bird,5
9020,Elephant,1
9021,Bird,2
9022,Whale,3
9023,Tux,4
9024,Tux,3
9025,Tux,1
9026,Whale,2
9027,Bird,1
9028,Elephant,2
9029,Bird,3
9030,Whale,1
9031,Elephant,3
9032,Tux,4
9033,Elephant,5
9034,Tux,1
9035,Elephant,5
9036,Tux,2
9037,Bird,5
9038,Whale,4
9039,Bird,2
9040,Elephant,4
9041,Bird,3
9042,Elephant,4
9043,Elephant,4
9044,Bird,3
9045,Tux,2
9046,Whale,3
9047,Bird,1
9048,Bird,4
9049,Tux,3
9050,Bird,4
9051,Elephant,3
9052,Tux,3
9053,Whale,5
9054,Elephant,2
9055,Tux,3
9056,Whale,5
9057,Whale,3
9058,Bird,3
9059,Elephant,5
9060,Elephant,2
9061,Bird,4
9062,Elephant,2
9063,Whale,2
9064,Bird,4
9065,Elephant,3
9066,Elephant,1
9067,Whale,3
9068,Elephant,5
9069,Bird,1
9070,Bird,5
9071,Whale,4
9072,Tux,3
9073,Elephant,1
9074,Tux,2
9075,Whale,2
9076,Elephant,5
9077,Elephant,1
9078,Elephant,4
9079,Whale,2
9080,Bird,1
9081,Tux,1
9082,Bird,3
9083,Tux,1
9084,Whale,4
9085,Whale,3
9086,Tux,4
9087,Whale,3
9088,Tux,1
9089,Whale,1
9090,Tux,4
9091,Tux,2
9092,Bird,5
9093,Elephant,3
9094,Whale,3
9095,Tux,2
9096,Whale,2
9097,Elephant,3
9098,Tux,1
9099,Elephant,5
9100,Whale,3
9101,Bird,1
9102,Bird,3
9103,Tux,3
9104,Tux,1
9105,Tux,1
9106,Elephant,3
9107,Elephant,3
9108,Elephant,4
9109,Elephant,5
9110,Whale,1
9111,Tux,4
9112,Tux,1
9113,Whale,5
9114,Tux,1
9115,Whale,3
9116,Whale,3
9117,Elephant,3
9118,Tux,2
9119,Whale,3
9120,Bird,2
9121,Bird,1
9122,Bird,5
9123,Tux,4
9124,Bird,4
9125,Bird,3
9126,Elephant,1
9127,Whale,5
9128,Tux,2
9129,Bird,2
9130,Whale,4
9131,Elephant,4
9132,Whale,2
9133,Whale,5
9134,Whale,3
9135,Elephant,3
9136,Bird,3
9137,Bird,5
9138,Elephant,4
9139,Whale,5
9140,Elephant,4
9141,Whale,5
9142,Elephant,3
9143,Tux,3
9144,Whale,3
9145,Whale,5
9146,Whale,4
9147,Elephant,5
9148,Tux,4
9149,Whale,3
9150,Tux,1
9151,Tux,1
9152,Tux,4
9153,Elephant,4
9154,Tux,3
9155,Bird,1
9156,Bird,2
9157,Bird,5
9158,Whale,1
9159,Tux,4
9160,Elephant,4
9161,Elephant,5
9162,Whale,2
9163,Elephant,1
9164,Elephant,1
9165,Whale,3
9166,Tux,1
9167,Tux,4
9168,Whale,3
9169,Tux,2
9170,Whale,5
9171,Bird,2
9172,Tux,1
9173,Tux,3
9174,Elephant,1
9175,Elephant,5
9176,Tux,2
9177,Bird,4
9178,Elephant,2
9179,Tux,1
9180,Tux,1
9181,Whale,1
9182,Bird,1
9183,Whale,4
9184,Bird,3
9185,Elephant,3
9186,Elephant,1
9187,Elephant,5
9188,Whale,3
9189,Bird,1
9190,Bird,3
9191,Whale,1
9192,Tux,1
9193,Bird,4
9194,Bird,3
9195,Tux,2
9196,Elephant,2
9197,Whale,1
9198,Whale,2
9199,Elephant,3
9200,Whale,2
9201,Elephant,4
9202,Tux,2
9203,Elephant,3
9204,Bird,1
9205,Bird,1
9206,Whale,1
9207,Elephant,5
9208,Bird,3
9209,Whale,5
9210,Whale,2
9211,Tux,3
9212,Elephant,2
9213,Elephant,3
9214,Whale,4
9215,Elephant,1
9216,Tux,3
9217,Tux,3
9218,Bird,5
9219,Whale,1
9220,Bird,2
9221,Elephant,3
9222,Elephant,2
9223,Elephant,4
9224,Tux,5
9225,Whale,4
9226,Elephant,1
9227,Whale,4
9228,Whale,4
9229,Elephant,4
9230,Bird,2
9231,Elephant,2
9232,Tux,1
9233,Tux,2
9234,Tux,5
9235,Whale,3
9236,Whale,5
9237,Bird,3
9238,Whale,2
9239,Whale,3
9240,Tux,5
9241,Whale,2
9242,Elephant,1
9243,Tux,2
9244,Bird,2
9245,Elephant,3
9246,Whale,5
9247,Tux,5
9248,Elephant,3
9249,Bird,4
9250,Whale,5
9251,Bird,5
9252,Whale,3
9253,Elephant,3
9254,Tux,5
9255,Bird,4
9256,Bird,2
9257,Elephant,5
9258,Bird,2
9259,Whale,2
9260,Bird,5
9261,Bird,1
9262,Whale,1
9263,Bird,2
9264,Elephant,3
9265,Bird,1
9266,Bird,4
9267,Bird,1
9268,Whale,2
9269,Bird,5
9270,Bird,2
9271,Bird,2
9272,Whale,2
9273,Bird,2
9274,Bird,1
9275,Whale,2
9276,Elephant,1
9277,Bird,1
9278,Bird,1
9279,Tux,4
9280,Bird,5
9281,Whale,1
9282,Tux,2
9283,Tux,4
9284,Tux,1
9285,Bird,4
9286,Whale,2
9287,Tux,3
9288,Whale,2
9289,Bird,3
9290,Bird,3
9291,Elephant,3
9292,Elephant,5
9293,Tux,4
9294,Bird,3
9295,Whale,1
9296,Bird,5
9297,Bird,1
9298,Tux,2
9299,Whale,4
9300,Bird,2
9301,Bird,1
9302,Whale,4
9303,Elephant,1
9304,Elephant,5
9305,Elephant,5
9306,Whale,1
9307,Bird,3
9308,Whale,1
9309,Tux,5
9310,Bird,5
9311,Bird,1
9312,Bird,4
9313,Elephant,4
9314,Elephant,4
9315,Whale,3
9316,Elephant,5
9317,Whale,2
9318,Whale,3
9319,Bird,4
9320,Bird,4
9321,Tux,3
9322,Tux,4
9323,Tux,4
9324,Whale,4
9325,Elephant,5
9326,Tux,2
9327,Tux,2
9328,Elephant,3
9329,Tux,4
9330,Tux,5
9331,Elephant,5
9332,Elephant,4
9333,Bird,5
9334,Whale,5
9335,Bird,4
9336,Bird,2
9337,Tux,2
9338,Tux,2
9339,Elephant,1
9340,Bird,3
9341,Whale,2
9342,Whale,4
9343,Whale,5
9344,Elephant,4
9345,Tux,3
9346,Tux,5
9347,Elephant,2
9348,Whale,2
9349,Whale,2
9350,Bird,3
9351,Elephant,1
9352,Bird,1
9353,Tux,2
9354,Bird,4
9355,Tux,5
9356,Whale,1
9357,Elephant,2
9358,Tux,3
9359,Elephant,3
9360,Whale,2
9361,Elephant,2
9362,Tux,5
9363,Elephant,4
9364,Whale,1
9365,Bird,3
9366,Elephant,3
9367,Elephant,1
9368,Bird,2
9369,Elephant,2
9370,Tux,5
9371,Elephant,3
9372,Bird,3
9373,Whale,5
9374,Elephant,2
9375,Bird,1
9376,Elephant,2
9377,Whale,3
9378,Elephant,5
9379,Bird,1
9380,Bird,3
9381,Elephant,2
9382,Tux,5
9383,Whale,3
9384,Tux,3
9385,Elephant,2
9386,Bird,5
9387,Whale,2
9388,Whale,5
9389,Bird,3
9390,Tux,3
9391,Bird,5
9392,Elephant,1
9393,Elephant,2
9394,Whale,4
9395,Elephant,4
9396,Tux,1
9397,Tux,3
9398,Tux,3
9399,Tux,5
9400,Tux,5
9401,Tux,5
9402,Bird,5
9403,Bird,2
9404,Elephant,3
9405,Whale,1
9406,Bird,3
9407,Bird,1
9408,Bird,2
9409,Elephant,3
9410,Tux,3
9411,Tux,1
9412,Tux,4
9413,Tux,1
9414,Elephant,2
9415,Bird,4
9416,Whale,1
9417,Elephant,2
9418,Elephant,1
9419,Elephant,1
9420,Whale,3
9421,Tux,1
9422,Whale,1
9423,Tux,5
9424,Bird,5
9425,Bird,2
9426,Elephant,3
9427,Bird,3
9428,Tux,4
9429,Elephant,4
9430,Elephant,3
9431,Elephant,4
9432,Elephant,3
9433,Elephant,5
9434,Elephant,5
9435,Elephant,3
9436,Whale,3
9437,Whale,1
9438,Elephant,5
9439,Whale,4
9440,Tux,5
9441,Whale,1
9442,Elephant,4
9443,Tux,4
9444,Bird,4
9445,Elephant,2
9446,Bird,1
9447,Whale,4
9448,Elephant,5
9449,Elephant,2
9450,Whale,5
9451,Elephant,4
9452,Tux,4
9453,Elephant,4
9454,Elephant,5
9455,Tux,2
9456,Bird,4
9457,Elephant,1
9458,Elephant,2
9459,Whale,1
9460,Elephant,4
9461,Tux,1
9462,Bird,5
9463,Tux,3
9464,Bird,4
9465,Bird,3
9466,Bird,5
9467,Tux,2
9468,Whale,5
9469,Elephant,3
9470,Elephant,1
9471,Elephant,4
9472,Bird,2
9473,Whale,5
9474,Tux,4
9475,Elephant,4
9476,Tux,4
9477,Whale,3
9478,Elephant,5
9479,Bird,3
9480,Elephant,3
9481,Bird,4
9482,Bird,1
9483,Elephant,1
9484,Tux,5
9485,Tux,2
9486,Bird,5
9487,Bird,3
9488,Whale,3
9489,Elephant,1
9490,Elephant,1
9491,Bird,5
9492,Bird,4
9493,Elephant,5
9494,Elephant,2
9495,Elephant,2
9496,Tux,5
9497,Tux,3
9498,Tux,1
9499,Tux,5
9500,Elephant,1
9501,Bird,2
9502,Elephant,5
9503,Bird,5
9504,Tux,2
9505,Tux,3
9506,Bird,5
9507,Tux,2
9508,Elephant,2
9509,Whale,4
9510,Elephant,5
9511,Bird,3
9512,Elephant,5
9513,Elephant,4
9514,Bird,3
9515,Bird,1
9516,Whale,3
9517,Whale,4
9518,Tux,3
9519,Tux,2
9520,Tux,1
9521,Bird,2
9522,Whale,3
9523,Tux,5
9524,Elephant,1
9525,Whale,3
9526,Whale,2
9527,Tux,4
9528,Tux,5
9529,Elephant,2
9530,Elephant,2
9531,Whale,1
9532,Whale,4
9533,Bird,2
9534,Bird,2
9535,Bird,4
9536,Elephant,4
9537,Tux,3
9538,Tux,2
9539,Bird,2
9540,Elephant,1
9541,Whale,1
9542,Bird,2
9543,Elephant,3
9544,Bird,4
9545,Bird,2
9546,Whale,3
9547,Tux,5
9548,Tux,2
9549,Elephant,2
9550,Tux,2
9551,Elephant,4
9552,Bird,2
9553,Bird,1
9554,Tux,2
9555,Whale,3
9556,Bird,2
9557,Whale,1
9558,Bird,5
9559,Elephant,1
9560,Whale,2
9561,Tux,1
9562,Whale,5
9563,Tux,1
9564,Whale,1
9565,Bird,4
9566,Bird,1
9567,Whale,4
9568,Whale,4
9569,Tux,1
9570,Bird,3
9571,Bird,2
9572,Bird,1
9573,Bird,1
9574,Whale,3
9575,Elephant,2
9576,Elephant,2
9577,Tux,4
9578,Elephant,2
9579,Bird,5
9580,Elephant,1
9581,Tux,5
9582,Whale,2
9583,Bird,3
9584,Elephant,4
9585,Bird,3
9586,Elephant,4
9587,Tux,4
9588,Tux,1
9589,Bird,2
9590,Elephant,5
9591,Tux,4
9592,Bird,3
9593,Elephant,3
9594,Tux,3
9595,Elephant,3
9596,Elephant,3
9597,Whale,2
9598,Bird,1
9599,Elephant,4
9600,Whale,2
9601,Bird,3
9602,Bird,4
9603,Bird,4
9604,Bird,2
9605,Tux,4
9606,Whale,5
9607,Elephant,1
9608,Bird,1
9609,Whale,1
9610,Whale,3
9611,Tux,5
9612,Tux,1
9613,Tux,1
9614,Elephant,5
9615,Tux,3
9616,Bird,2
9617,Bird,5
9618,Tux,4
9619,Tux,1
9620,Bird,5
9621,Elephant,4
9622,Tux,1
9623,Tux,5
9624,Bird,5
9625,Tux,1
9626,Whale,1
9627,Whale,4
9628,Elephant,4
9629,Whale,1
9630,Tux,2
9631,Whale,1
9632,Whale,3
9633,Elephant,1
9634,Bird,1
9635,Elephant,2
9636,Elephant,5
9637,Bird,4
9638,Tux,3
9639,Bird,5
9640,Bird,3
9641,Whale,5
9642,Bird,4
9643,Tux,3
9644,Tux,1
9645,Bird,5
9646,Bird,5
9647,Elephant,3
9648,Elephant,2
9649,Bird,5
9650,Tux,5
9651,Bird,4
9652,Whale,4
9653,Whale,1
9654,Whale,2
9655,Bird,1
9656,Tux,1
9657,Elephant,1
9658,Tux,3
9659,Elephant,5
9660,Tux,1
9661,Elephant,2
9662,Elephant,1
9663,Elephant,5
9664,Whale,3
9665,Whale,1
9666,Whale,4
9667,Whale,4
9668,Bird,2
9669,Tux,4
9670,Tux,5
9671,Whale,4
9672,Elephant,1
9673,Bird,2
9674,Elephant,5
9675,Tux,5
9676,Elephant,5
9677,Bird,5
9678,Elephant,3
9679,Elephant,2
9680,Whale,1
9681,Tux,2
9682,Whale,5
9683,Bird,3
9684,Tux,5
9685,Tux,1
9686,Elephant,1
9687,Elephant,5
9688,Bird,4
9689,Bird,3
9690,Elephant,5
9691,Tux,4
9692,Tux,1
9693,Whale,4
9694,Elephant,5
9695,Tux,3
9696,Elephant,1
9697,Elephant,1
9698,Whale,4
9699,Elephant,3
9700,Whale,4
9701,Bird,1
9702,Bird,4
9703,Elephant,4
9704,Tux,4
9705,Tux,1
9706,Bird,2
9707,Tux,1
9708,Tux,3
9709,Elephant,5
9710,Tux,1
9711,Elephant,4
9712,Elephant,4
9713,Tux,3
9714,Whale,1
9715,Whale,4
9716,Tux,3
9717,Bird,4
9718,Whale,1
9719,Elephant,4
9720,Tux,3
9721,Elephant,3
9722,Tux,4
9723,Tux,1
9724,Whale,2
9725,Tux,1
9726,Elephant,3
9727,Tux,1
9728,Tux,5
9729,Elephant,5
9730,Elephant,1
9731,Tux,4
9732,Tux,1
9733,Tux,4
9734,Bird,3
9735,Elephant,2
9736,Elephant,1
9737,Whale,3
9738,Tux,5
9739,Tux,1
9740,Bird,3
9741,Bird,5
9742,Tux,3
9743,Tux,5
9744,Bird,2
9745,Whale,3
9746,Whale,1
9747,Tux,3
9748,Whale,2
9749,Tux,1
9750,Tux,2
9751,Bird,5
9752,Bird,5
9753,Bird,2
9754,Bird,2
9755,Elephant,1
9756,Tux,2
9757,Whale,3
9758,Whale,2
9759,Elephant,1
9760,Whale,3
9761,Elephant,3
9762,Tux,4
9763,Whale,2
9764,Elephant,1
9765,Elephant,5
9766,Whale,2
9767,Bird,2
9768,Whale,1
9769,Tux,5
9770,Bird,5
9771,Elephant,4
9772,Elephant,4
9773,Elephant,3
9774,Whale,2
9775,Whale,4
9776,Bird,5
9777,Tux,4
9778,Bird,4
9779,Tux,5
9780,Elephant,3
9781,Elephant,2
9782,Bird,2
9783,Whale,2
9784,Tux,2
9785,Whale,1
9786,Whale,5
9787,Elephant,5
9788,Whale,3
9789,Tux,4
9790,Elephant,3
9791,Bird,3
9792,Elephant,2
9793,Bird,4
9794,Elephant,2
9795,Tux,2
9796,Elephant,3
9797,Bird,5
9798,Elephant,2
9799,Whale,5
9800,Bird,1
9801,Elephant,4
9802,Tux,2
9803,Whale,5
9804,Elephant,5
9805,Tux,3
9806,Bird,2
9807,Whale,2
9808,Elephant,5
9809,Tux,5
9810,Elephant,2
9811,Tux,2
9812,Bird,5
9813,Whale,1
9814,Tux,4
9815,Whale,1
9816,Whale,3
9817,Tux,1
9818,Tux,5
9819,Bird,2
9820,Whale,3
9821,Elephant,4
9822,Whale,4
9823,Elephant,5
9824,Bird,5
9825,Tux,5
9826,Whale,5
9827,Bird,1
9828,Bird,1
9829,Tux,4
9830,Whale,1
9831,Whale,5
9832,Bird,4
9833,Tux,3
9834,Bird,2
9835,Whale,2
9836,Elephant,1
9837,Tux,4
9838,Bird,2
9839,Elephant,4
9840,Tux,2
9841,Tux,1
9842,Elephant,4
9843,Elephant,2
9844,Tux,3
9845,Bird,2
9846,Tux,2
9847,Bird,1
9848,Whale,3
9849,Whale,5
9850,Whale,3
9851,Bird,3
9852,Whale,4
9853,Bird,3
9854,Tux,2
9855,Bird,1
9856,Bird,2
9857,Elephant,1
9858,Elephant,4
9859,Whale,1
9860,Whale,5
9861,Elephant,1
9862,Whale,1
9863,Bird,5
9864,Tux,3
9865,Bird,4
9866,Tux,5
9867,Elephant,1
9868,Elephant,2
9869,Whale,2
9870,Bird,2
9871,Tux,1
9872,Whale,2
9873,Tux,5
9874,Bird,4
